PeakID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
1303,Unknown,18293,8.686116,9.2131,9.25455,352.34,165651.3125,1969534.125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,7058.088,351.99045:50 352.24245:90 352.29213:80 352.33997:34675 352.98613:115 353.14269:74 353.15743:154 353.17585:84 353.23297:125 353.24955:460 353.28455:74 353.34168:8289 354.15845:58 354.20826:62 354.26177:435 354.28575:185 354.34111:1560 355.07037:734 355.17752:125 355.19045:104 355.21077:80 355.2274:116 355.24772:317 355.26435:788 355.34011:283 356.0704:268 356.2332:80 356.24245:280 356.2702:342 357.05145:49 357.07183:144 357.1626:66 357.1978:105 357.20521:183 357.22374:137 357.24597:162 357.26636:164 357.27933:571,55.05507:90 57.01573:89 57.06978:249 57.07496:80 59.03103:4414 61.0101:36 61.88766:20 67.05397:156 69.07009:222 71.04994:40 71.0863:176 73.04688:4015 75.02564:404 77.04117:71 79.70532:20 81.06938:99 83.08623:299 85.04648:362 85.10163:128 85.22104:20 87.04513:44 87.06251:1115 91.0522:41 93.06874:58 97.10141:333 99.06248:2073 101.05991:307 101.07075:290 101.07962:212 102.06362:172 109.09841:34 111.1145:69 111.11863:218 113.07711:202 115.07688:68 115.09265:185 119.08835:40 123.11307:36 125.13023:100 127.0853:61 127.09303:714 129.10898:222 133.10025:44 139.14555:57 141.10896:134 143.08612:49 143.12366:126 153.16251:57 157.14058:119 157.15041:35 163.12817:38 167.17957:20 170.09599:20 171.15495:122 185.17242:147 199.18774:232 211.18671:83 213.20444:110 225.2076:63 227.21422:170 239.22702:21 241.23564:114 249.25658:52 255.24754:41 256.13947:20 267.24734:40 281.26443:51 282.04752:20 295.16629:21 309.28625:66 311.3118:589 329.323:113 352.20377:53 352.21664:89 352.22952:194 352.26263:55 352.34543:52,0,0.01085838312907059
189,Unknown,11231,4.281317,4.35505,4.45365,353.224,194130.625,747620.0625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,6367.342,353.22398:41938 353.26083:28 353.88201:18 354.19004:56 354.22694:10707 355.0706:457 355.22947:1050 356.07247:131 356.23342:141 357.0665:103 358.06562:36,55.05407:10 57.0695:4 67.05364:6 69.06893:8 77.0382:14 79.05424:26 82.06496:5 84.0806:82 91.05641:4 94.06389:18 96.08065:6 98.09647:3 103.05584:12 104.04938:7 105.06981:1202 115.0542:16 117.05538:12 117.06917:25 118.06511:5 120.08038:58 128.0623:4 129.06932:7 130.06464:15 131.07275:11 132.07915:169 134.09663:526 144.08028:8 146.09703:312 148.07532:32 148.11588:6 158.09723:5 159.11327:7 160.07426:8 160.11272:57 162.09227:6 166.08537:54 184.11778:4 186.12776:38 187.53064:12 187.55347:4 188.07739:6 188.09219:4 188.10832:8 188.14328:21303 188.48495:5 188.7448:4 189.13692:27 189.145:30 190.11964:4 198.12418:4 204.09758:7 206.11781:128 206.15582:6 218.12227:5 220.13496:4 232.13177:285 249.15771:4 260.16696:18 261.15771:26 270.15436:5 277.38983:2 279.19196:4 281.1774:5 281.20041:317 309.19492:11 335.20886:3 352.05466:6 352.07303:5 353.22174:8345 353.28253:7 353.31387:5 353.62164:4,1,0.8164464021648691
385,Unknown,12540,5.534783,5.6547,5.831033,353.2225,19161.8125,86508.46875,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,621.7971,353.15988:15 353.19304:36 353.22252:3939 354.2015:20 354.22364:957 354.28452:151 355.07099:354 355.22986:111 355.29083:42 356.03217:26 356.06916:185 356.23196:30 356.26157:31 357.06689:143 358.07714:117,77.6167:5 88.06477:5 91.05464:16 96.08268:12 105.06892:148 120.08052:10 131.07404:15 132.08041:133 134.09792:15 146.09601:323 148.11246:10 150.09108:76 150.32536:5 158.0937:38 160.11165:140 172.21904:5 186.12663:153 188.12869:10 189.13847:598 202.12376:27 204.13843:98 216.13782:304 225.14043:11 245.15266:16 245.16495:277 274.73853:5 279.18408:13 293.62433:5 297.1962:27 335.21283:24 353.17792:15 353.22397:1201,1,0.9087891756441596
272,Unknown,11748,4.752417,4.8592,5.148667,353.2226,355082.625,1600233.0,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,11675.94,353.18941:165 353.22258:94266 354.15912:45 354.19786:110 354.22553:21940 355.06919:407 355.22991:2749 356.06922:187 356.23202:414 357.0688:137,55.05411:24 56.04849:49 57.03326:85 57.07324:7 65.04135:7 67.05369:98 68.05113:37 69.06898:48 70.06483:36 77.03997:14 79.05343:15 80.05016:18 82.06591:96 84.08156:215 85.06509:24 86.09891:22 91.0546:467 94.06586:26 95.07349:18 96.07976:13 98.09557:41 101.23297:7 103.05591:15 105.06988:250 106.06398:21 108.07744:15 109.16653:7 112.07603:34 115.05533:174 116.05853:12 117.05653:93 117.06926:497 118.06413:75 119.04931:26 120.08047:153 121.0643:58 127.05157:12 127.05378:27 128.06239:65 129.07053:377 130.06474:359 131.08521:66 132.08035:1972 134.09673:3263 138.90797:7 140.10632:38 141.06989:171 142.07881:22 143.08546:365 144.06273:12 144.08038:1717 145.10001:197 146.07227:10 146.07936:12 146.09595:3457 148.11121:44 150.09102:172 154.07671:21 155.08708:66 157.10178:158 158.09735:351 159.11337:14 160.11034:115 161.09425:83 162.09114:61 169.09946:174 170.09521:25 171.10416:33 172.10963:17 174.11006:25 174.12817:3156 175.11784:13 176.10773:45 177.08736:14 184.11259:223 185.11954:47 186.10384:24 186.1279:10563 187.12424:85 188.10712:41 189.13705:13 190.12248:155 202.12367:1490 203.47081:16 204.09773:13 204.12013:55 204.13835:16158 205.14101:23 206.11374:13 216.13916:1654 217.13329:12 233.16512:31 242.15347:88 260.16397:54 262.16006:13 277.16803:27 278.17755:55 279.1463:19 279.15939:64 279.18561:4216 279.25113:19 280.18729:12 297.1944:286 334.11697:13 335.16245:25 335.21271:13039 335.27014:19 336.21313:41 352.04755:12 352.06961:14 353.17041:25 353.22385:18355 353.27542:22 353.48367:13 353.66245:12,1,0.56
203,Unknown,11462,4.45365,4.53305,4.63215,353.2242,359447.875,1454334.0,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,11706.45,353.22417:73974 354.19946:207 354.22529:18169 355.06895:560 355.22967:1893 356.07082:191 356.22992:245 357.0667:129 357.23343:55,55.05411:12 56.04849:32 57.03251:30 67.05368:11 77.03997:19 84.08065:670 89.47134:4 91.05366:30 93.07021:59 94.0649:22 94.06966:7 103.05292:28 111.11503:8 115.05427:7 117.05758:20 120.67631:11 121.05027:15 121.06537:8456 128.10898:4 130.06586:9 132.08035:295 133.0657:19 135.08044:9 138.10039:4 140.1098:26 146.09595:14 147.08104:10 148.07301:15 148.11359:7 150.07899:7 150.09221:388 158.09857:8 160.11406:20 162.07117:8 162.09113:441 170.44057:4 176.10512:39 177.13562:54 188.14206:38 189.13702:10 190.12111:79 202.12228:122 203.4736:12 203.48618:8 204.10893:22 204.13834:24482 204.17896:12 204.21117:7 205.14099:19 206.11655:47 216.10455:8 216.12474:13 216.13914:852 233.12769:10 233.14565:24 233.16512:1029 245.16791:16 260.16238:41 295.18509:13 297.1944:373 351.21115:8 352.06592:18 353.14093:7 353.17038:18 353.22198:21970 353.33252:8,1,0.537182309013963
1128,Unknown,18227,9.073867,9.129333,9.2411,353.2299,5023.6875,27785.0078125,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,147.1147,353.15643:560 353.1988:184 353.22828:1394 353.2467:451 353.30198:156 353.31303:193 353.34067:6477 354.15929:156 354.23309:351 354.25338:175 354.28291:94 354.30136:76 354.31981:137 354.34011:1073 355.06752:423 355.1525:70 355.17651:55 355.19868:78 355.2227:128 355.2652:856 355.28737:147 355.34095:235 356.06939:267 356.18594:124 356.26735:338 356.27845:500 356.35061:167 357.06897:135 357.16716:66 357.1968:121 357.20421:632 357.28203:645 357.3543:87 358.20723:155,55.05296:214 57.01655:74 57.06986:849 59.0281:345 59.03111:8303 60.03252:1978 61.01019:54 67.05407:378 68.05799:108 69.06937:477 70.07262:136 71.08558:676 72.08833:183 73.04782:4835 74.04824:1630 75.02659:1149 76.0259:119 77.04213:101 79.05475:80 81.07037:304 82.07615:51 83.08545:578 84.08743:244 85.0484:391 85.10175:196 86.04757:167 86.10669:148 87.06171:1777 88.0634:644 89.05879:64 91.05326:47 92.05689:58 93.07076:131 95.08647:239 97.10058:849 98.10391:411 99.06164:3537 100.06521:1552 101.06005:116 101.06793:214 101.07779:421 102.0697:68 102.08159:232 105.0715:57 107.05021:38 107.08672:93 109.10061:131 110.10327:53 111.11672:368 112.12132:118 113.07205:54 113.07831:342 114.07706:185 115.09387:318 116.09512:248 117.03601:55 117.06995:80 118.07228:88 119.08424:56 119.08852:105 121.06178:53 121.10277:123 123.08061:75 125.09531:85 125.1315:196 126.13687:106 127.09432:838 128.09753:561 129.06795:51 129.10916:279 130.11247:130 131.05119:52 131.08485:69 133.10043:70 135.10973:67 137.09506:34 137.13065:48 139.14922:48 141.07422:58 142.11121:95 143.11798:42 143.12619:184 144.13184:89 145.06779:62 145.10204:65 147.08192:184 147.11639:52 149.13388:39 151.05544:64 151.11086:92 151.11688:39 153.08994:57 153.16515:41 154.16888:50 155.05138:49 155.07213:48 155.088:63 155.12463:58 156.12987:58 157.14079:181 158.13898:89 159.11928:71 161.13254:44 163.1209:20 165.07231:369 165.12775:48 167.06702:56 167.10376:45 169.0686:70 169.10429:111 170.14226:81 171.08466:84 171.10774:35 171.14365:81 171.15775:146 172.15826:153 173.07915:49 175.0722:62 175.14874:60 177.0493:47 179.08733:135 179.14111:47 182.198:55 183.08298:120 184.16159:58 185.17136:159 186.17584:232 189.16785:40 193.10484:64 193.12254:21 197.09889:77 198.17244:45 199.18526:137 200.19095:149 205.1563:43 211.11578:55 212.18967:40 213.20187:67 214.20786:141 217.1606:37 219.17757:35 221.89548:21 225.20203:55 226.20496:52 227.21896:101 228.21896:203 231.13524:40 233.15457:63 236.16087:50 237.06108:70 239.14851:37 240.21999:39 241.23445:81 242.24039:171 243.17503:48 243.21172:101 246.2312:68 250.25771:30 253.16138:40 254.24185:51 256.25122:136 257.18732:63 261.21811:83 265.08868:75 267.11954:58 269.19031:61 270.27222:72 271.19644:49 274.26099:91 279.09888:21 279.22827:52 282.26855:132 284.28308:61 289.17484:35 293.19281:42 300.20346:40 303.22073:21 310.28394:37 310.2995:121 311.31049:153 312.29196:75 312.31448:1043 317.22769:117 317.29053:59 330.32755:134 333.15036:66 335.14297:41 335.16452:148 335.18964:111 335.20938:99 335.2417:517 353.12656:79 353.15787:650 353.18182:506 353.1947:587 353.23157:2560,0,0.06
558,Unknown,15587,7.44535,7.594467,7.718333,353.2302,3845.875,27909.90234375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,122.8173,353.20438:18 353.23017:785 354.23314:196 354.33463:38 355.06942:439 355.20243:24 356.0713:187 357.06718:89 358.06815:31,179.31706:20 201.08389:21 219.10658:20 225.09772:92 225.10947:57 299.20236:36 312.05658:20 317.19293:54 335.20059:48 351.65643:21 353.23175:2801,0,0.3240110671965214
578,Unknown,16126,7.721867,7.8713,8.009767,353.2317,4583.625,32012.96484375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,143.9913,353.23171:832 354.23469:197 354.2845:22 355.07097:519 355.19104:37 355.20952:31 356.06914:184 356.19679:27 357.06872:104 357.20581:36 358.0697:37,55.05432:5 57.0705:5 67.05636:4 71.08628:5 73.0477:6 81.07024:3 91.05124:3 93.0706:4 95.08344:4 99.08099:4 101.05988:4 111.04318:3 117.99221:2 119.08511:3 121.06265:8 123.11739:4 125.13129:5 131.08351:4 133.06177:3 147.11972:4 165.0733:3 173.13045:4 183.11185:3 186.12871:9 188.14558:18 197.15224:2 204.13924:14 207.08687:6 216.13579:6 225.09427:42 225.10896:39 235.11465:4 243.10736:6 245.16287:4 265.01483:5 271.09106:4 279.1803:3 299.18304:5 317.19397:13 317.21143:4 335.20523:40 353.16833:4 353.18491:10 353.23096:2462,1,0.5120624974720392
2116,Unknown,19613,10.59142,10.68748,10.83653,353.266,6165.125,32029.41015625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,198.1618,353.23282:53 353.26598:1238 353.34153:3442 354.1952:61 354.25239:72 354.27085:375 354.33727:687 355.07207:392 355.2679:179 355.33627:145 356.0684:219 357.06798:81 357.23841:44 357.27918:571 358.23963:42,55.05356:276 57.01568:132 57.06972:320 58.0731:82 59.03098:3301 60.03086:1507 67.0523:154 68.0554:20 69.07084:221 70.07245:39 71.08541:213 72.08816:101 73.04681:2734 74.04723:736 75.02557:416 76.02657:62 81.0693:92 83.08526:308 84.08813:65 85.0464:175 85.09974:148 86.04828:45 86.10648:31 87.06243:1049 88.06412:312 89.05673:54 91.0596:53 95.08242:17 97.10036:247 98.10465:153 99.06239:1536 100.064:584 101.07755:312 102.08036:94 105.07427:70 107.0956:20 109.10138:68 111.11543:171 112.12105:95 113.07909:158 114.07888:134 115.09465:188 116.09485:97 119.09145:83 124.11675:20 125.1334:113 126.13657:54 127.09291:318 128.09946:219 129.10217:64 129.10999:137 130.10992:78 134.10744:66 141.10767:49 143.11765:37 143.12469:103 144.13152:54 153.16357:45 157.06548:39 157.14166:113 158.14476:78 159.11891:52 161.13216:57 167.17688:36 169.07202:63 171.15479:101 172.15657:85 183.08519:28 185.17493:84 186.1754:93 193.19022:32 195.09834:21 199.18756:82 200.19048:102 205.14458:52 212.1906:22 213.20137:60 214.21024:77 228.22435:81 235.24529:21 241.23846:80 243.21725:58 256.2522:69 282.26627:105 284.28574:91 310.29358:50 311.31842:90 312.29468:51 312.3172:816 317.18677:21 330.32855:69 335.23911:91 350.56616:21 353.15887:90 353.21231:54 353.24731:136 353.26389:449 353.29523:93 353.33023:89,0,0.07333333333333333
1656,Unknown,18535,9.42095,9.51755,9.655933,354.2846,14787.5,73380.171875,,[M+H]+,M + 0,similar chromatogram in higher mz_1659; similar chromatogram in higher mz_1653,,,,,,,999,False,False,False,,,,,,1177.277,354.20714:32 354.23297:43 354.25142:133 354.28464:3335 354.33815:1134 355.06925:603 355.15607:50 355.17824:88 355.22813:57 355.26693:638 355.2891:778 355.34084:258 356.06743:178 356.18027:42 356.28943:168 356.33384:51 357.04848:48 357.06886:113 357.17074:98 357.24115:77 357.28191:653 358.04943:27 358.06613:27 358.20526:31 358.24051:44 358.26464:46 358.28505:138 359.15024:35 359.19483:33 359.21712:166 359.24128:546 359.27844:54,55.05337:38 57.07175:56 59.02926:64 59.04885:537 60.03293:25 61.02744:94 72.08873:19 73.04655:36 74.0478:32 75.04398:71 83.08495:35 87.04473:152 89.05825:77 97.09999:17 99.06299:35 100.0646:35 101.05943:53 101.0959:133 103.07579:1616 103.65384:10 107.07085:54 118.06303:10 119.07067:84 128.09453:24 144.12741:20 145.12122:43 161.12904:10 163.13239:121 175.13467:31 313.31284:37 336.24359:21,0,0.005811391045009816
660,Unknown,17974,8.587633,8.8144,9.018383,355.246,37598.3125,251618.375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,683.9166,355.06862:405 355.185:69 355.24597:8208 356.07049:262 356.24809:1228 356.27955:220 357.06637:148 357.25163:296 357.28313:118 358.26214:178 359.2202:265 359.25922:121,59.04687:47 59.05215:34 73.04607:499 75.02482:71 77.03948:20 83.04784:20 85.10348:20 91.05504:95 95.08637:58 99.07813:62 102.94598:20 109.10255:24 113.09696:20 119.08733:38 123.08267:28 131.08136:24 144.08698:20 147.10675:20 149.09422:23 151.11311:28 153.09222:20 161.13113:32 163.11197:35 166.02948:20 167.14162:43 169.11304:20 185.13115:36 190.09776:20 193.08286:20 201.00575:21 266.99911:561 285.00555:25 301.16699:21 319.2139:227 337.22403:219 337.25101:71 354.98181:39 355.24411:9746,0,0.12280114426624668
1766,Unknown,18700,9.58685,9.725917,9.935966,355.2834,3618.75,38539.9609375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,57.74873,355.07112:522 355.11176:45 355.1561:47 355.17827:80 355.21891:55 355.26695:281 355.28173:473 355.34086:203 356.07115:221 356.25245:62 356.2691:67 356.28391:126 356.32091:35 357.05406:48 357.07073:126 357.17447:46 357.19671:320 357.22079:45 357.24488:38 357.26341:345 357.28008:546 358.06615:40 358.19786:86 358.23312:32 358.2628:77 358.28507:142 359.06667:27 359.18742:136 359.21343:53 359.2413:34 359.26174:69 359.28218:51 360.19136:39 360.25462:21,55.01658:16 55.05367:163 57.03504:34 57.07058:258 58.07471:11 59.03034:74 60.03174:27 61.02855:197 62.03124:28 67.05404:190 69.03269:25 69.07016:213 70.07423:16 71.04837:31 71.08555:301 73.04696:1890 74.04653:34 75.02572:298 75.03336:89 75.04355:138 76.04639:41 77.02318:41 79.05473:53 81.06946:281 82.07346:16 83.08542:296 84.0874:34 85.10082:90 86.10757:13 87.04339:23 88.04682:13 89.05876:36 91.05323:49 93.03479:12 93.06978:156 95.0482:12 95.08548:305 96.08797:26 97.09862:82 97.10152:255 98.10387:46 99.06161:24 99.08015:123 100.06518:15 101.05903:106 101.09549:16 102.06175:17 103.0734:35 105.07046:53 107.08567:77 109.10057:166 111.08052:59 111.11668:97 112.1192:19 113.09599:46 115.05597:13 115.08016:17 115.11171:16 117.03279:12 118.09568:12 119.0842:93 121.10057:110 123.11212:36 123.11647:85 125.09527:17 125.13146:30 127.05781:17 127.11196:26 129.07571:19 129.09464:24 131.05339:13 133.10039:98 135.11652:47 136.12227:12 137.09616:24 137.1306:56 137.22475:7 139.14455:13 141.09512:12 141.12425:31 143.0511:11 145.06892:18 147.07118:11 147.11398:37 149.12425:12 149.13263:43 150.13512:13 151.11081:13 151.14937:62 153.12749:38 155.05377:24 155.08795:19 155.14288:53 156.03307:14 157.06825:26 159.08461:12 159.118:13 160.14102:13 161.13373:90 163.14462:11 163.14713:68 165.12894:32 165.16045:36 167.06696:18 167.09103:19 167.14426:30 169.06728:34 169.15778:20 170.99229:15 171.08331:35 172.99011:19 173.09972:19 175.14738:68 177.16142:25 179.13319:12 179.14107:21 179.18042:22 181.04858:16 181.15808:31 183.03648:11 183.08292:19 183.17313:10 185.00325:12 185.09659:76 187.006:12 187.10922:7 189.16644:25 190.16547:12 193.15656:18 197.09883:41 199.07176:21 200.99336:11 203.17844:32 205.11972:13 207.17464:20 211.11002:21 215.17877:21 221.19212:18 222.93924:9 223.2057:13 225.05634:11 225.12987:13 226.17981:12 227.18343:34 235.23824:30 238.22308:11 239.14996:12 241.15672:13 243.0649:11 243.17342:13 244.237:9 245.22614:69 249.22279:30 250.96994:55 253.19405:19 253.25175:28 255.17577:57 257.19354:21 263.2388:86 265.02954:12 266.9881:31 266.9993:1931 267.99496:14 268.97638:27 269.19345:13 272.26288:10 278.96942:13 281.18909:16 281.245:97 282.28:15 285.01071:94 293.23132:12 295.21039:116 299.2038:13 302.29102:20 309.18832:12 310.32184:13 313.21762:22 314.30807:16 319.22287:14 319.27191:11 319.29819:35 320.30444:16 321.23141:13 332.3277:12 337.18103:16 337.25125:235 337.28906:25 338.31421:16 339.03763:68 355.0282:11 355.07071:397 355.14642:27 355.1723:18 355.18893:34 355.22772:47 355.24805:56 355.26099:60 355.28131:119 355.33121:40 355.34967:7,0,0.023333333333333334
18,Unknown,1848,0.4311,0.6362333,0.741,356.2672,4382.5625,20875.83984375,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,110.9762,356.07297:92 356.26722:1117 356.90956:60 357.06329:39 357.26893:246 358.16259:41 358.2702:35 360.16529:43 361.16128:17,56.04812:39 58.06507:138 69.03278:36 70.0653:40 71.04846:116 72.08174:144 73.04789:70 74.04494:36 84.04617:183 84.06145:100 84.08212:109 85.07742:1385 90.97666:58 98.06129:30 99.09199:25 112.11312:1238 114.70204:10 116.06989:173 129.09705:26 129.14047:1975 144.06609:141 213.20638:1336 220.93443:29 220.95483:10 228.13034:77 228.1348:171 250.15872:51 267.00125:41 268.00012:30 324.23621:61 356.0231:11 356.0712:63 356.21548:49 356.26361:568,0,0.10200636315973555
561,Unknown,16005,7.62445,7.76535,7.894917,357.2038,4095.875,24950.31640625,,[M+H]+,M + 0,nan,,,,,,,999,False,False,False,,,,,,66.11018,357.07041:99 357.20379:778 358.06583:27 358.21053:176 359.21496:33 361.20197:18 361.27464:23,55.0537:4 57.06839:3 67.05408:5 69.03191:4 69.07101:9 71.05006:19 73.047:110 74.04489:8 75.04359:29 79.05216:4 79.05826:4 81.06863:9 83.04795:7 85.06379:5 89.05789:4 91.05235:10 93.06984:21 95.08553:18 97.06583:9 99.04215:7 101.06106:10 105.06851:19 107.08573:27 109.10268:9 111.04236:10 111.08162:8 115.03185:4 115.05393:15 117.05831:4 117.07209:12 119.08641:24 121.06504:137 121.09956:7 123.07956:17 125.06026:13 127.08108:4 128.06096:5 129.06686:10 131.08488:27 133.06427:3 133.10387:13 135.08014:214 137.05951:12 137.09509:4 139.07294:9 143.08401:6 145.06429:9 145.09972:24 147.08076:46 147.11763:9 149.0968:36 151.07475:15 151.1097:6 153.08998:4 155.07095:10 155.08438:9 157.06467:6 157.1003:18 158.07121:9 159.07974:68 159.11562:7 160.08902:9 161.0965:411 161.13133:6 163.07587:7 163.11217:13 165.07236:5 165.09251:22 165.12778:7 167.08353:6 169.10049:7 171.08214:32 171.11548:35 172.08757:3 173.09595:60 173.12949:12 175.11118:37 177.09108:25 178.07736:7 179.08475:6 180.09103:4 181.06583:9 181.10146:6 183.0817:10 183.10291:9 183.12413:4 185.07404:6 185.09537:181 185.13138:20 187.11201:219 189.08836:74 189.12341:10 191.1076:19 191.14149:6 193.10216:12 193.12123:5 194.07056:6 194.10742:3 195.0797:15 196.0887:15 197.09756:22 198.1035:7 199.11061:54 200.12166:6 201.12692:19 203.08914:4 205.12125:8 207.11549:5 208.08583:5 209.09811:53 209.13072:4 210.10292:17 211.11156:305 212.1169:8 213.08887:5 213.12749:100 215.10986:7 215.14294:11 217.10432:5 218.11223:6 219.11812:5 219.13844:4 220.12341:7 221.09457:7 221.13103:8 222.10294:13 223.10626:7 223.11212:46 223.1458:4 224.11333:7 225.12706:77 227.10822:10 227.14368:50 229.12326:7 231.1368:63 233.13219:9 234.10309:5 235.1106:41 235.14667:10 236.12025:15 237.12755:125 238.13548:28 239.14252:47 240.15167:11 241.15839:29 243.10324:5 245.10194:5 246.10361:12 247.11191:11 247.15044:6 248.1192:10 249.12854:38 250.13219:9 251.14404:124 253.12711:6 253.15831:368 255.17435:45 259.11365:6 260.12137:9 261.12787:28 262.13156:5 263.14035:23 264.15268:7 265.11908:7 265.16058:29 266.99945:24 267.13882:24 267.99832:20 268.14438:6 268.99582:89 269.15341:31 270.14017:6 273.12747:5 274.1312:11 275.14166:15 275.17746:4 277.15677:33 278.16461:10 279.1366:57 279.17429:79 280.18085:82 281.15475:6 281.18927:33 285.14825:9 287.00854:9 288.14896:10 290.16595:4 291.17542:33 293.15594:11 293.18784:47 295.17014:14 297.1507:50 297.17941:7 299.20059:9 303.173:82 306.16049:6 307.16473:2 309.18677:25 311.16702:11 311.20334:18 315.15692:18 321.18417:95 324.99014:15 327.19226:4 329.20969:6 339.18405:11 339.19489:67 341.01718:33 357.06494:39 357.20575:141 357.35214:12,0,0.06439198999549116
